job_id,title,company,location,posted,url,found_at
159185,Software Engineer II - Earner Incentive,Uber,Seattle / San Francisco / Sunnyvale,2026-05-05,https://jobs.uber.com/en/job/159185,2026-05-14 18:36 UTC
159161,"2026 Fall Software Engineering Internship, US",Uber,New York / Seattle / San Francisco / Sunnyvale,2026-05-04,https://jobs.uber.com/en/job/159161,2026-05-14 18:36 UTC
158931,Software Engineer II - Michelangelo,Uber,Seattle / Sunnyvale,2026-04-27,https://jobs.uber.com/en/job/158931,2026-05-14 18:36 UTC
158888,"Software Engineer II, AV Labs",Uber,Sunnyvale,2026-04-25,https://jobs.uber.com/en/job/158888,2026-05-14 18:36 UTC
158889,Software Engineer II - Middleware - AV Labs,Uber,Sunnyvale,2026-04-25,https://jobs.uber.com/en/job/158889,2026-05-14 18:36 UTC
158726,"Software Engineer II, Mobile, AV Labs",Uber,Sunnyvale,2026-04-21,https://jobs.uber.com/en/job/158726,2026-05-14 18:36 UTC
158690,Software Engineer II - Maps & Localization - AV Labs,Uber,Sunnyvale,2026-04-21,https://jobs.uber.com/en/job/158690,2026-05-14 18:36 UTC
158661,Software Engineer II,Uber,San Francisco,2026-04-20,https://jobs.uber.com/en/job/158661,2026-05-14 18:36 UTC
158660,Software Engineer II,Uber,Sunnyvale,2026-04-20,https://jobs.uber.com/en/job/158660,2026-05-14 18:36 UTC
158657,Software Engineer I,Uber,Sunnyvale,2026-04-20,https://jobs.uber.com/en/job/158657,2026-05-14 18:36 UTC
158653,Software Engineer,Uber,San Francisco,2026-04-20,https://jobs.uber.com/en/job/158653,2026-05-14 18:36 UTC
158638,Software Engineer,Uber,New York,2026-04-20,https://jobs.uber.com/en/job/158638,2026-05-14 18:36 UTC
158659,Software Engineer II,Uber,Seattle,2026-04-20,https://jobs.uber.com/en/job/158659,2026-05-14 18:36 UTC
158656,Software Engineer,Uber,Sunnyvale,2026-04-20,https://jobs.uber.com/en/job/158656,2026-05-14 18:36 UTC
158654,Software Engineer,Uber,San Francisco,2026-04-20,https://jobs.uber.com/en/job/158654,2026-05-14 18:36 UTC
158366,Software Engineer,Uber,Sunnyvale,2026-04-13,https://jobs.uber.com/en/job/158366,2026-05-14 18:36 UTC
158294,Data Scientist II,Uber,San Francisco,2026-04-10,https://jobs.uber.com/en/job/158294,2026-05-14 18:36 UTC
158130,Software Engineer II,Uber,Sunnyvale,2026-04-07,https://jobs.uber.com/en/job/158130,2026-05-14 18:36 UTC
158141,"Data Scientist II, Tech",Uber,San Francisco,2026-04-07,https://jobs.uber.com/en/job/158141,2026-05-14 18:36 UTC
158077,Software Engineer I,Uber,San Francisco,2026-04-06,https://jobs.uber.com/en/job/158077,2026-05-14 18:36 UTC
158074,Software Engineer I,Uber,Sunnyvale,2026-04-06,https://jobs.uber.com/en/job/158074,2026-05-14 18:36 UTC
158079,"Data Scientist II, Tech",Uber,New York,2026-04-06,https://jobs.uber.com/en/job/158079,2026-05-14 18:36 UTC
158037,"Graduate 2026 Software Engineer I, Mobile (Android)",Uber,Seattle / San Francisco / Sunnyvale,2026-04-03,https://jobs.uber.com/en/job/158037,2026-05-14 18:36 UTC
158011,"Graduate 2026 Software Engineer I, Mobile (iOS)",Uber,New York / Seattle / San Francisco / Sunnyvale,2026-04-02,https://jobs.uber.com/en/job/158011,2026-05-14 18:36 UTC
158009,"Graduate 2026 Software Engineer I, US",Uber,New York / Seattle / San Francisco / Sunnyvale,2026-04-02,https://jobs.uber.com/en/job/158009,2026-05-14 18:36 UTC
157862,Engagement Growth - Software Engineer II- Full Stack,Uber,New York,2026-03-31,https://jobs.uber.com/en/job/157862,2026-05-14 18:36 UTC
157638,Software Engineer II - Discovery and Monetization,Uber,New York / San Francisco / Sunnyvale,2026-03-26,https://jobs.uber.com/en/job/157638,2026-05-14 18:36 UTC
157540,Software Engineer II - Uber Eats,Uber,New York / Seattle / San Francisco / Sunnyvale,2026-03-24,https://jobs.uber.com/en/job/157540,2026-05-14 18:36 UTC
157476,Software Engineer I,Uber,San Francisco,2026-03-23,https://jobs.uber.com/en/job/157476,2026-05-14 18:36 UTC
157483,Software Engineer,Uber,Sunnyvale,2026-03-23,https://jobs.uber.com/en/job/157483,2026-05-14 18:36 UTC
157472,Software Engineer,Uber,San Francisco,2026-03-23,https://jobs.uber.com/en/job/157472,2026-05-14 18:36 UTC
157432,Software Engineer II - Earner (multiple teams hiring),Uber,Seattle / San Francisco / Sunnyvale,2026-03-21,https://jobs.uber.com/en/job/157432,2026-05-14 18:36 UTC
157166,"Data Scientist, People Analytics",Uber,San Francisco,2026-03-17,https://jobs.uber.com/en/job/157166,2026-05-14 18:36 UTC
157138,Software Engineer,Uber,San Francisco,2026-03-16,https://jobs.uber.com/en/job/157138,2026-05-14 18:36 UTC
156932,Software Engineer II,Uber,New York,2026-03-11,https://jobs.uber.com/en/job/156932,2026-05-14 18:36 UTC
156899,Software Engineer II - Back-end & ML/AI Infra,Uber,Seattle,2026-03-10,https://jobs.uber.com/en/job/156899,2026-05-14 18:36 UTC
156801,"Software Engineer II, AdTech",Uber,Sunnyvale,2026-03-09,https://jobs.uber.com/en/job/156801,2026-05-14 18:36 UTC
156790,Software Engineer,Uber,Sunnyvale,2026-03-09,https://jobs.uber.com/en/job/156790,2026-05-14 18:36 UTC
156799,Data Engineer - Growth and Marketing Platform,Uber,San Francisco,2026-03-09,https://jobs.uber.com/en/job/156799,2026-05-14 18:36 UTC
156728,Software Engineer II - Grocery & Retail,Uber,New York,2026-03-06,https://jobs.uber.com/en/job/156728,2026-05-14 18:36 UTC
156701,"Data Scientist II, Identity",Uber,San Francisco / Sunnyvale,2026-03-06,https://jobs.uber.com/en/job/156701,2026-05-14 18:36 UTC
156100,Machine Learning Engineer II,Uber,New York / San Francisco / Sunnyvale,2026-02-24,https://jobs.uber.com/en/job/156100,2026-05-14 18:36 UTC
156031,"Software Engineer II ML, Merchant Intel 8",Uber,New York,2026-02-21,https://jobs.uber.com/en/job/156031,2026-05-14 18:36 UTC
155187,"Software Engineer II - iOS, Engagement Growth",Uber,New York,2026-02-05,https://jobs.uber.com/en/job/155187,2026-05-14 18:36 UTC
154824,Software Engineer II,Uber,New York,2026-01-30,https://jobs.uber.com/en/job/154824,2026-05-14 18:36 UTC
154688,"Software Engineer II - Fullstack, Grocery",Uber,Sunnyvale,2026-01-29,https://jobs.uber.com/en/job/154688,2026-05-14 18:36 UTC
154195,Software Engineer II,Uber,Sunnyvale,2026-01-21,https://jobs.uber.com/en/job/154195,2026-05-14 18:36 UTC
153617,"Data Scientist II, Identity",Uber,San Francisco / Sunnyvale,2026-01-13,https://jobs.uber.com/en/job/153617,2026-05-14 18:36 UTC
153470,"Software Engineer II- Backend, Marketplace/Maps/Membership/AV",Uber,New York / Seattle / San Francisco / Sunnyvale,2026-01-09,https://jobs.uber.com/en/job/153470,2026-05-14 18:36 UTC
153449,Software Engineer II- Grocery & Retail,Uber,San Francisco / Sunnyvale,2026-01-09,https://jobs.uber.com/en/job/153449,2026-05-14 18:36 UTC
153473,"Software Engineer II - Machine Learning, Marketplace/Maps/Membership/AV",Uber,New York / Seattle / San Francisco / Sunnyvale,2026-01-09,https://jobs.uber.com/en/job/153473,2026-05-14 18:36 UTC
146338,"Machine Learning Engineer II, Pricing",Uber,Sunnyvale / San Francisco / Seattle / New York,2025-07-16,https://jobs.uber.com/en/job/146338,2026-05-14 18:36 UTC
156513,Software Engineer 2,Uber,Sunnyvale,2026-03-02,https://jobs.uber.com/en/job/156513,2026-05-14 20:45 UTC
159120,"Graduate 2026 PhD Software Engineer II (AV Labs), United States",Uber,San Francisco / Sunnyvale,2026-05-01,https://jobs.uber.com/en/job/159120,2026-05-14 21:30 UTC
158789,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-04-23,https://jobs.uber.com/en/job/158789,2026-05-15 07:00 UTC
154534,"Software Engineer II, U4B Employee Mobility",Uber,San Francisco / Sunnyvale,2026-01-27,https://jobs.uber.com/en/job/154534,2026-05-18 18:46 UTC
159541,Data Scientist II - Safety Marketplace,Uber,San Francisco,2026-05-18,https://jobs.uber.com/en/job/159541,2026-05-18 23:15 UTC
159272,Software Engineer II - AV Labs,Uber,Sunnyvale,2026-05-07,https://jobs.uber.com/en/job/159272,2026-05-19 22:15 UTC
156796,Data Engineer - Growth and Marketing Platform,Uber,San Francisco,2026-03-09,https://jobs.uber.com/en/job/156796,2026-05-21 08:00 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 08:46 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 09:01 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 09:15 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 09:31 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 09:45 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 10:16 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 11:01 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 11:15 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 11:31 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 11:45 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 12:01 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 12:16 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 12:31 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 12:45 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 13:01 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 13:15 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 14:31 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 14:45 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 15:01 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 15:16 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 15:31 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 15:46 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 16:01 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 16:16 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 16:31 UTC
159418,Machine Learning Engineer II - AV Labs,Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 16:46 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 17:46 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 18:01 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 18:16 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 18:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 18:46 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 19:46 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 20:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 20:46 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 21:01 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 21:16 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 21:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 21:45 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 22:00 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 22:15 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 22:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 22:46 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 23:01 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 23:16 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 23:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-28 23:45 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 00:00 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 00:16 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 00:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 00:46 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 01:01 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 01:24 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 01:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 01:45 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 02:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 03:15 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 03:30 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 03:46 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 04:10 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 04:16 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 04:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 06:01 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 06:16 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 06:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 06:45 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 07:01 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 07:16 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 07:39 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 07:45 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 08:01 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 08:16 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 08:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 09:54 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 10:01 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 10:15 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 10:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 10:45 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 11:01 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 11:16 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 11:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 11:45 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 12:01 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 12:16 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 12:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 12:45 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 13:01 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 13:16 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 13:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 13:46 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 14:01 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 14:16 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 14:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 14:45 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 15:01 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 15:16 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 15:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 15:46 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 16:01 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 16:16 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 16:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 16:37 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 16:46 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 17:01 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 17:16 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 17:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 17:46 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 18:01 UTC
159804,Software Engineer II,Uber,Sunnyvale,2026-05-29,https://jobs.uber.com/en/job/159804,2026-05-29 18:16 UTC
159743,Software Engineer II,Uber,Seattle / San Francisco / Sunnyvale,2026-05-27,https://jobs.uber.com/en/job/159743,2026-05-29 18:16 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 18:16 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 18:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 18:46 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 19:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 20:15 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 20:30 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 20:46 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 21:01 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 21:15 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 21:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 22:01 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 22:16 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 22:31 UTC
159418,"Machine Learning Engineer II - AV Foundation, AV Labs",Uber,Sunnyvale,2026-05-13,https://jobs.uber.com/en/job/159418,2026-05-29 22:45 UTC
